A_time,B_time,A_time_numeric,B_time_numeric
1970-01-01 00:00:14.740493426,1970-01-01 00:00:13.035227415,14,13
1970-01-01 00:01:37.459634765,1970-01-01 00:01:30.756820283,97,90
1970-01-01 00:00:57.890230879,1970-01-01 00:00:52.906044094,57,52
1970-01-01 00:01:10.130641130,1970-01-01 00:00:27.174605913,70,27
1970-01-01 00:01:34.476638509,1970-01-01 00:01:23.801287967,94,83
1970-01-01 00:00:51.671096283,1970-01-01 00:00:39.318283178,51,39
1970-01-01 00:01:35.220905880,1970-01-01 00:00:15.224049430,95,15
1970-01-01 00:01:20.439579733,1970-01-01 00:00:07.506971037,80,7
1970-01-01 00:00:09.824770369,1970-01-01 00:00:05.041854571,9,5
1970-01-01 00:00:44.846119583,1970-01-01 00:00:02.606176503,44,2
1970-01-01 00:01:28.635309879,1970-01-01 00:01:00.132299168,88,60
1970-01-01 00:01:06.194605809,1970-01-01 00:00:39.034567157,66,39
1970-01-01 00:01:06.234295526,1970-01-01 00:00:59.585385345,66,59
1970-01-01 00:01:33.285960341,1970-01-01 00:01:30.862785650,93,90
1970-01-01 00:01:01.567903560,1970-01-01 00:00:39.232060054,61,39
1970-01-01 00:01:27.006664364,1970-01-01 00:00:37.359099848,87,37
1970-01-01 00:01:25.603994269,1970-01-01 00:00:32.885355350,85,32
1970-01-01 00:00:48.341522878,1970-01-01 00:00:11.780694033,48,11
1970-01-01 00:00:23.244003956,1970-01-01 00:00:10.941823604,23,10
1970-01-01 00:01:11.972360875,1970-01-01 00:00:40.966728158,71,40
1970-01-01 00:00:44.634310042,1970-01-01 00:00:19.598880503,44,19
1970-01-01 00:01:14.328473263,1970-01-01 00:00:31.141401657,74,31
1970-01-01 00:01:14.324970498,1970-01-01 00:00:51.336185595,74,51
1970-01-01 00:00:49.614765270,1970-01-01 00:00:44.818580624,49,44
1970-01-01 00:01:28.959146853,1970-01-01 00:01:09.699323382,88,69
1970-01-01 00:00:26.462241575,1970-01-01 00:00:13.308861617,26,13
1970-01-01 00:00:41.635142676,1970-01-01 00:00:40.936005409,41,40
1970-01-01 00:01:38.727103655,1970-01-01 00:00:58.913631527,98,58
1970-01-01 00:01:20.971593801,1970-01-01 00:00:22.713231081,80,22
1970-01-01 00:01:22.638036751,1970-01-01 00:00:49.633009553,82,49
1970-01-01 00:00:43.421362800,1970-01-01 00:00:08.425637024,43,8
1970-01-01 00:01:21.099645735,1970-01-01 00:00:37.541110805,81,37
1970-01-01 00:01:16.585961547,1970-01-01 00:00:32.369660895,76,32
1970-01-01 00:01:06.803556946,1970-01-01 00:00:14.006810125,66,14
1970-01-01 00:00:32.089553225,1970-01-01 00:00:07.640254410,32,7
1970-01-01 00:01:34.530531215,1970-01-01 00:00:18.337814530,94,18
1970-01-01 00:01:18.015562778,1970-01-01 00:00:20.551666294,78,20
1970-01-01 00:00:55.499277155,1970-01-01 00:00:45.838918204,55,45
1970-01-01 00:01:23.023723325,1970-01-01 00:00:14.585780452,83,14
1970-01-01 00:01:08.350250094,1970-01-01 00:00:38.986844888,68,38
1970-01-01 00:00:32.541680492,1970-01-01 00:00:08.282685586,32,8
1970-01-01 00:00:58.094380967,1970-01-01 00:00:13.240472185,58,13
1970-01-01 00:01:21.912582949,1970-01-01 00:00:45.585934579,81,45
1970-01-01 00:01:12.479976367,1970-01-01 00:01:10.249155017,72,70
1970-01-01 00:01:29.571277910,1970-01-01 00:00:54.486808112,89,54
1970-01-01 00:00:55.923678217,1970-01-01 00:00:23.540923178,55,23
1970-01-01 00:01:24.366535559,1970-01-01 00:01:13.564004055,84,73
1970-01-01 00:00:03.567517760,1970-01-01 00:00:01.376516797,3,1
1970-01-01 00:01:37.417284128,1970-01-01 00:00:40.960364701,97,40
1970-01-01 00:01:22.588987841,1970-01-01 00:00:35.640303449,82,35
1970-01-01 00:00:50.427897782,1970-01-01 00:00:14.497267635,50,14
1970-01-01 00:00:59.409687019,1970-01-01 00:00:04.717211829,59,4
1970-01-01 00:01:25.759881807,1970-01-01 00:00:02.619505963,85,2
1970-01-01 00:01:15.135089272,1970-01-01 00:00:37.404447946,75,37
1970-01-01 00:01:18.051146668,1970-01-01 00:01:07.996568484,78,67
1970-01-01 00:01:10.566625842,1970-01-01 00:00:46.749714066,70,46
1970-01-01 00:01:27.193210707,1970-01-01 00:01:21.883413491,87,81
1970-01-01 00:01:04.710743891,1970-01-01 00:01:02.761451545,64,62
1970-01-01 00:01:10.710676760,1970-01-01 00:00:40.726382055,70,40
1970-01-01 00:00:48.690887410,1970-01-01 00:00:47.194056877,48,47
1970-01-01 00:01:11.568666454,1970-01-01 00:01:00.905242152,71,60
1970-01-01 00:00:45.680126334,1970-01-01 00:00:33.865591498,45,33
1970-01-01 00:01:24.366527081,1970-01-01 00:01:00.297806999,84,60
1970-01-01 00:00:37.638423259,1970-01-01 00:00:31.033113779,37,31
1970-01-01 00:01:16.760917123,1970-01-01 00:01:08.962033209,76,68
1970-01-01 00:00:57.940221963,1970-01-01 00:00:12.957478611,57,12
1970-01-01 00:01:13.225241188,1970-01-01 00:00:35.591001731,73,35
1970-01-01 00:01:34.518388011,1970-01-01 00:01:09.366051015,94,69
1970-01-01 00:01:18.361896658,1970-01-01 00:01:12.439529374,78,72
1970-01-01 00:00:38.314745028,1970-01-01 00:00:05.164638881,38,5
1970-01-01 00:00:31.626950930,1970-01-01 00:00:24.153616749,31,24
1970-01-01 00:01:31.649000270,1970-01-01 00:01:00.251427626,91,60
1970-01-01 00:01:17.506895165,1970-01-01 00:00:04.820307896,77,4
1970-01-01 00:01:01.334235414,1970-01-01 00:00:32.468099079,61,32
1970-01-01 00:00:49.028638573,1970-01-01 00:00:12.021428848,49,12
1970-01-01 00:00:42.563494560,1970-01-01 00:00:20.132876831,42,20
1970-01-01 00:01:38.523364336,1970-01-01 00:00:31.818946120,98,31
1970-01-01 00:00:46.635239210,1970-01-01 00:00:30.245410848,46,30
1970-01-01 00:00:33.863888026,1970-01-01 00:00:32.942803017,33,32
1970-01-01 00:00:48.254113494,1970-01-01 00:00:03.887973878,48,3
1970-01-01 00:00:14.375521791,1970-01-01 00:00:10.701659807,14,10
1970-01-01 00:01:25.401624218,1970-01-01 00:00:36.488916060,85,36
1970-01-01 00:01:38.507638451,1970-01-01 00:01:02.361612695,98,62
1970-01-01 00:00:49.224936911,1970-01-01 00:00:30.840573103,49,30
1970-01-01 00:01:04.873889823,1970-01-01 00:00:54.655751674,64,54
1970-01-01 00:00:09.873581706,1970-01-01 00:00:08.956403754,9,8
1970-01-01 00:01:00.497817634,1970-01-01 00:00:26.382840417,60,26
1970-01-01 00:01:30.197821045,1970-01-01 00:01:20.939722288,90,80
1970-01-01 00:00:11.719072538,1970-01-01 00:00:02.342896329,11,2
1970-01-01 00:01:37.675510851,1970-01-01 00:00:08.879903846,97,8
1970-01-01 00:01:27.592837406,1970-01-01 00:01:18.787932177,87,78
1970-01-01 00:01:20.056492776,1970-01-01 00:00:02.013330787,80,2
1970-01-01 00:00:28.901130224,1970-01-01 00:00:17.607075594,28,17
1970-01-01 00:01:06.967791931,1970-01-01 00:00:03.197145010,66,3
1970-01-01 00:01:09.311052897,1970-01-01 00:00:28.012313971,69,28
1970-01-01 00:00:49.119931735,1970-01-01 00:00:05.489972884,49,5
1970-01-01 00:01:37.865271113,1970-01-01 00:00:37.594568160,97,37
1970-01-01 00:00:18.959093605,1970-01-01 00:00:18.525073286,18,18
1970-01-01 00:01:17.354289845,1970-01-01 00:00:33.672993730,77,33
1970-01-01 00:00:57.982914420,1970-01-01 00:00:45.041080839,57,45
1970-01-01 00:01:13.985417267,1970-01-01 00:00:34.315412707,73,34
1970-01-01 00:01:17.167390192,1970-01-01 00:00:54.540174780,77,54
1970-01-01 00:01:02.221824834,1970-01-01 00:00:47.959857748,62,47
1970-01-01 00:01:06.724376882,1970-01-01 00:01:01.919727883,66,61
1970-01-01 00:01:38.680336618,1970-01-01 00:00:48.539541027,98,48
1970-01-01 00:01:16.087840004,1970-01-01 00:00:09.502972184,76,9
1970-01-01 00:00:41.783083066,1970-01-01 00:00:29.674687798,41,29
1970-01-01 00:00:25.105221958,1970-01-01 00:00:01.610065297,25,1
1970-01-01 00:00:45.996159391,1970-01-01 00:00:28.071276311,45,28
1970-01-01 00:01:10.569937132,1970-01-01 00:00:45.669441394,70,45
1970-01-01 00:00:23.580300307,1970-01-01 00:00:17.126022890,23,17
1970-01-01 00:01:20.828110071,1970-01-01 00:00:59.703324480,80,59
1970-01-01 00:01:38.428290092,1970-01-01 00:00:47.978116788,98,47
1970-01-01 00:00:42.377904659,1970-01-01 00:00:16.233309782,42,16
1970-01-01 00:01:09.341876013,1970-01-01 00:00:57.120206022,69,57
1970-01-01 00:01:23.332223015,1970-01-01 00:00:42.612657744,83,42
1970-01-01 00:00:37.400929875,1970-01-01 00:00:16.390015672,37,16
1970-01-01 00:01:07.460381652,1970-01-01 00:00:44.493485208,67,44
1970-01-01 00:01:24.180491787,1970-01-01 00:00:24.721257275,84,24
1970-01-01 00:01:25.034435884,1970-01-01 00:00:46.274298215,85,46
1970-01-01 00:00:16.074065463,1970-01-01 00:00:14.066015839,16,14
1970-01-01 00:01:20.872880644,1970-01-01 00:00:08.319825134,80,8
1970-01-01 00:01:34.724628388,1970-01-01 00:01:02.265381831,94,62
1970-01-01 00:01:32.271600601,1970-01-01 00:00:39.544738655,92,39
1970-01-01 00:01:39.151865648,1970-01-01 00:00:26.358387885,99,26
1970-01-01 00:01:08.383153452,1970-01-01 00:01:01.814744788,68,61
1970-01-01 00:01:31.470810707,1970-01-01 00:01:28.676166780,91,88
1970-01-01 00:00:59.791075504,1970-01-01 00:00:03.747067494,59,3
1970-01-01 00:01:25.562624647,1970-01-01 00:00:48.165696286,85,48
1970-01-01 00:01:37.254354342,1970-01-01 00:01:24.140170302,97,84
1970-01-01 00:00:20.409339674,1970-01-01 00:00:13.225260221,20,13
1970-01-01 00:01:26.310179414,1970-01-01 00:00:23.497166729,86,23
1970-01-01 00:00:38.170769774,1970-01-01 00:00:31.176648332,38,31
1970-01-01 00:01:35.211204531,1970-01-01 00:00:21.429815640,95,21
1970-01-01 00:00:57.584925371,1970-01-01 00:00:02.449438712,57,2
1970-01-01 00:01:38.643109097,1970-01-01 00:00:16.717720839,98,16
1970-01-01 00:01:14.443407561,1970-01-01 00:00:33.060453999,74,33
1970-01-01 00:01:39.025187760,1970-01-01 00:01:08.721881540,99,68
1970-01-01 00:01:37.536215670,1970-01-01 00:01:25.088746863,97,85
1970-01-01 00:01:17.798259688,1970-01-01 00:01:12.807170043,77,72
1970-01-01 00:00:38.532706476,1970-01-01 00:00:33.172007156,38,33
1970-01-01 00:00:12.340638552,1970-01-01 00:00:03.507762045,12,3
1970-01-01 00:01:11.640428859,1970-01-01 00:00:08.553909581,71,8
1970-01-01 00:01:35.244680573,1970-01-01 00:01:20.739122819,95,80
1970-01-01 00:01:31.366844033,1970-01-01 00:01:20.877796044,91,80
1970-01-01 00:01:35.943490517,1970-01-01 00:00:52.931076476,95,52
1970-01-01 00:01:15.098767923,1970-01-01 00:00:15.290531379,75,15
1970-01-01 00:01:32.534321090,1970-01-01 00:01:16.549120494,92,76
1970-01-01 00:00:48.808616104,1970-01-01 00:00:09.586740555,48,9
1970-01-01 00:01:08.957225260,1970-01-01 00:00:26.125774363,68,26
1970-01-01 00:01:28.291971232,1970-01-01 00:01:14.087525814,88,74
1970-01-01 00:00:39.031332525,1970-01-01 00:00:23.373270089,39,23
1970-01-01 00:01:13.692425537,1970-01-01 00:00:06.543224731,73,6
1970-01-01 00:00:34.596467582,1970-01-01 00:00:03.095751732,34,3
1970-01-01 00:01:14.686580633,1970-01-01 00:00:47.948542768,74,47
1970-01-01 00:01:39.838935493,1970-01-01 00:00:56.115721188,99,56
1970-01-01 00:01:25.096217097,1970-01-01 00:00:18.387743071,85,18
1970-01-01 00:01:27.224134896,1970-01-01 00:00:22.134842981,87,22
1970-01-01 00:01:13.610336449,1970-01-01 00:01:07.933361266,73,67
1970-01-01 00:00:54.066502005,1970-01-01 00:00:25.059266582,54,25
1970-01-01 00:01:23.113867155,1970-01-01 00:00:33.225057069,83,33
1970-01-01 00:00:56.524199274,1970-01-01 00:00:35.117750171,56,35
1970-01-01 00:00:28.901465883,1970-01-01 00:00:07.155478937,28,7
1970-01-01 00:00:37.969813899,1970-01-01 00:00:34.028026160,37,34
1970-01-01 00:01:25.127330290,1970-01-01 00:01:17.005234845,85,77
1970-01-01 00:00:38.892314982,1970-01-01 00:00:36.002027123,38,36
1970-01-01 00:00:58.452383654,1970-01-01 00:00:43.031076989,58,43
1970-01-01 00:01:04.737273691,1970-01-01 00:00:48.123734444,64,48
1970-01-01 00:01:16.347711276,1970-01-01 00:00:58.144789970,76,58
1970-01-01 00:01:31.729930407,1970-01-01 00:01:22.435666543,91,82
1970-01-01 00:00:43.473039483,1970-01-01 00:00:35.938106011,43,35
1970-01-01 00:01:23.614476608,1970-01-01 00:00:25.010082492,83,25
1970-01-01 00:01:35.673930436,1970-01-01 00:00:22.252729606,95,22
1970-01-01 00:01:39.816994195,1970-01-01 00:01:21.304641688,99,81
1970-01-01 00:01:31.575781784,1970-01-01 00:00:17.218682298,91,17
1970-01-01 00:00:32.581967538,1970-01-01 00:00:30.173136036,32,30
1970-01-01 00:01:24.497408012,1970-01-01 00:01:19.646210804,84,79
1970-01-01 00:01:18.318339148,1970-01-01 00:00:08.844198732,78,8
1970-01-01 00:01:38.574838590,1970-01-01 00:01:27.047655670,98,87
1970-01-01 00:01:11.003439195,1970-01-01 00:00:38.246412529,71,38
1970-01-01 00:00:11.931102540,1970-01-01 00:00:09.240623655,11,9
1970-01-01 00:00:29.572620768,1970-01-01 00:00:26.900104117,29,26
1970-01-01 00:01:06.126590704,1970-01-01 00:00:21.771944903,66,21
1970-01-01 00:00:09.818802336,1970-01-01 00:00:05.617804493,9,5
1970-01-01 00:01:33.820588060,1970-01-01 00:00:45.017545893,93,45
1970-01-01 00:01:32.538753772,1970-01-01 00:01:21.235189277,92,81
1970-01-01 00:01:14.889161171,1970-01-01 00:01:10.274616568,74,70
1970-01-01 00:00:38.429791489,1970-01-01 00:00:34.666421795,38,34
1970-01-01 00:01:00.476790967,1970-01-01 00:00:36.887543312,60,36
1970-01-01 00:01:34.838252726,1970-01-01 00:01:14.679219752,94,74
1970-01-01 00:01:11.698179541,1970-01-01 00:00:25.944267346,71,25
1970-01-01 00:01:33.181928659,1970-01-01 00:01:16.351468852,93,76
1970-01-01 00:01:12.214343560,1970-01-01 00:00:58.374204399,72,58
1970-01-01 00:01:00.916096007,1970-01-01 00:00:38.048236638,60,38
1970-01-01 00:00:52.222669186,1970-01-01 00:00:01.963924404,52,1
1970-01-01 00:00:27.171810450,1970-01-01 00:00:24.474190927,27,24
1970-01-01 00:00:46.071515241,1970-01-01 00:00:41.475367855,46,41
1970-01-01 00:01:11.429256186,1970-01-01 00:00:43.509976950,71,43
1970-01-01 00:01:05.295555079,1970-01-01 00:00:01.274172032,65,1
1970-01-01 00:01:36.277212578,1970-01-01 00:00:48.216342903,96,48
1970-01-01 00:01:23.763032372,1970-01-01 00:00:16.391715061,83,16
1970-01-01 00:00:43.671100596,1970-01-01 00:00:34.573246584,43,34
1970-01-01 00:00:50.812009678,1970-01-01 00:00:44.855784114,50,44
1970-01-01 00:01:35.532930558,1970-01-01 00:00:34.436140309,95,34
1970-01-01 00:01:30.328272258,1970-01-01 00:00:23.627370895,90,23
1970-01-01 00:00:47.491389353,1970-01-01 00:00:02.084423475,47,2
1970-01-01 00:01:12.601579690,1970-01-01 00:00:53.554889747,72,53
1970-01-01 00:00:45.046062098,1970-01-01 00:00:29.462816654,45,29
1970-01-01 00:01:24.445759115,1970-01-01 00:00:30.434619240,84,30
1970-01-01 00:01:14.488092288,1970-01-01 00:00:42.227137304,74,42
1970-01-01 00:01:31.844606961,1970-01-01 00:00:54.210573439,91,54
1970-01-01 00:01:21.185818610,1970-01-01 00:01:15.510867003,81,75
1970-01-01 00:01:16.252128452,1970-01-01 00:00:33.540888661,76,33
1970-01-01 00:01:22.172339032,1970-01-01 00:00:39.954586229,82,39
1970-01-01 00:01:32.700828637,1970-01-01 00:01:30.422448447,92,90
1970-01-01 00:00:40.564138145,1970-01-01 00:00:02.143969878,40,2
1970-01-01 00:00:59.135364848,1970-01-01 00:00:14.460252529,59,14
1970-01-01 00:01:18.019205390,1970-01-01 00:00:51.800004157,78,51
1970-01-01 00:00:42.230049504,1970-01-01 00:00:20.532446811,42,20
1970-01-01 00:01:12.231284249,1970-01-01 00:00:57.721837835,72,57
1970-01-01 00:01:34.654426970,1970-01-01 00:00:10.632006842,94,10
1970-01-01 00:01:03.892310154,1970-01-01 00:00:11.161167581,63,11
1970-01-01 00:00:35.433975917,1970-01-01 00:00:32.627652373,35,32
1970-01-01 00:01:38.731616143,1970-01-01 00:01:05.232703676,98,65
1970-01-01 00:01:39.800699451,1970-01-01 00:01:02.371748998,99,62
1970-01-01 00:00:52.317566697,1970-01-01 00:00:15.802096496,52,15
1970-01-01 00:01:32.764325659,1970-01-01 00:00:55.687813135,92,55
1970-01-01 00:01:10.535106378,1970-01-01 00:00:45.897539063,70,45
1970-01-01 00:01:30.177643555,1970-01-01 00:00:38.786983997,90,38
1970-01-01 00:01:34.907592015,1970-01-01 00:00:19.243806347,94,19
1970-01-01 00:00:55.912759869,1970-01-01 00:00:19.748018763,55,19
1970-01-01 00:00:20.439908865,1970-01-01 00:00:09.793194099,20,9
1970-01-01 00:01:33.134995531,1970-01-01 00:00:04.955540018,93,4
1970-01-01 00:00:44.753735367,1970-01-01 00:00:05.951256951,44,5
1970-01-01 00:01:25.752327234,1970-01-01 00:01:14.329485146,85,74
1970-01-01 00:01:10.155699681,1970-01-01 00:00:19.092915641,70,19
1970-01-01 00:01:32.582423397,1970-01-01 00:00:04.178910511,92,4
1970-01-01 00:01:06.977201705,1970-01-01 00:00:41.213994364,66,41
1970-01-01 00:00:44.934577003,1970-01-01 00:00:12.301630513,44,12
1970-01-01 00:00:51.996755855,1970-01-01 00:00:42.416398331,51,42
1970-01-01 00:01:38.297893568,1970-01-01 00:01:26.587360933,98,86
1970-01-01 00:00:13.760567266,1970-01-01 00:00:07.607144964,13,7
1970-01-01 00:00:31.336970968,1970-01-01 00:00:03.485110307,31,3
1970-01-01 00:00:13.978762480,1970-01-01 00:00:13.489749271,13,13
1970-01-01 00:01:35.169821369,1970-01-01 00:00:25.700514192,95,25
1970-01-01 00:01:00.142784011,1970-01-01 00:00:46.681262145,60,46
1970-01-01 00:01:32.755505196,1970-01-01 00:00:36.149247735,92,36
1970-01-01 00:00:44.351728118,1970-01-01 00:00:16.118488928,44,16
1970-01-01 00:01:10.177138523,1970-01-01 00:00:34.984436849,70,34
1970-01-01 00:01:12.116777732,1970-01-01 00:00:46.144625094,72,46
1970-01-01 00:01:10.073326404,1970-01-01 00:01:05.430620121,70,65
1970-01-01 00:01:18.964598631,1970-01-01 00:00:17.893649139,78,17
1970-01-01 00:00:54.772579662,1970-01-01 00:00:19.514174131,54,19
1970-01-01 00:01:35.275010200,1970-01-01 00:01:18.503292296,95,78
1970-01-01 00:01:26.844619801,1970-01-01 00:01:10.061307327,86,70
1970-01-01 00:00:54.369333168,1970-01-01 00:00:13.832291614,54,13
1970-01-01 00:00:35.824639950,1970-01-01 00:00:21.497169138,35,21
1970-01-01 00:00:30.238256524,1970-01-01 00:00:14.741332917,30,14
1970-01-01 00:01:18.633320756,1970-01-01 00:00:08.751987233,78,8
1970-01-01 00:01:33.551975276,1970-01-01 00:00:05.474237180,93,5
1970-01-01 00:01:27.123160759,1970-01-01 00:00:02.686863802,87,2
1970-01-01 00:01:39.875724332,1970-01-01 00:01:10.158543807,99,70
1970-01-01 00:01:08.525864346,1970-01-01 00:00:27.198061590,68,27
1970-01-01 00:01:01.011547239,1970-01-01 00:00:57.032793033,61,57
1970-01-01 00:01:30.691303169,1970-01-01 00:00:15.954244131,90,15
1970-01-01 00:00:55.171227410,1970-01-01 00:00:27.855537969,55,27
1970-01-01 00:01:20.069623277,1970-01-01 00:00:17.843889344,80,17
1970-01-01 00:00:53.908074966,1970-01-01 00:00:31.033122014,53,31
1970-01-01 00:01:35.945379162,1970-01-01 00:00:48.749146836,95,48
1970-01-01 00:01:25.625815062,1970-01-01 00:01:03.226619505,85,63
1970-01-01 00:01:34.379345029,1970-01-01 00:01:30.902616351,94,90
1970-01-01 00:00:56.009583319,1970-01-01 00:00:07.031146149,56,7
1970-01-01 00:00:48.809723149,1970-01-01 00:00:07.004577204,48,7
1970-01-01 00:01:21.406446976,1970-01-01 00:00:28.743956857,81,28
1970-01-01 00:01:37.538207631,1970-01-01 00:00:25.200743039,97,25
1970-01-01 00:00:30.834619747,1970-01-01 00:00:26.573245255,30,26
1970-01-01 00:01:25.856621149,1970-01-01 00:00:32.071843053,85,32
1970-01-01 00:01:06.713761532,1970-01-01 00:00:22.044561126,66,22
1970-01-01 00:01:23.981709095,1970-01-01 00:01:12.355168435,83,72
1970-01-01 00:00:38.216166250,1970-01-01 00:00:17.178230355,38,17
1970-01-01 00:01:38.645880447,1970-01-01 00:00:28.204325369,98,28
1970-01-01 00:00:52.968269643,1970-01-01 00:00:44.581094383,52,44
1970-01-01 00:00:46.298318714,1970-01-01 00:00:34.758054431,46,34
1970-01-01 00:01:05.915962885,1970-01-01 00:00:11.699312016,65,11
1970-01-01 00:01:07.729565922,1970-01-01 00:00:23.006032341,67,23
1970-01-01 00:01:19.206877707,1970-01-01 00:00:52.459152290,79,52
1970-01-01 00:01:16.102471825,1970-01-01 00:00:58.240949830,76,58
1970-01-01 00:01:28.525575003,1970-01-01 00:00:28.724059964,88,28
1970-01-01 00:01:34.921711844,1970-01-01 00:01:13.753152095,94,73
1970-01-01 00:01:13.367201525,1970-01-01 00:01:12.459067715,73,72
1970-01-01 00:00:21.962806279,1970-01-01 00:00:11.415981272,21,11
1970-01-01 00:00:37.486128723,1970-01-01 00:00:26.844641079,37,26
1970-01-01 00:01:21.367466838,1970-01-01 00:01:16.425961813,81,76
1970-01-01 00:01:25.251161601,1970-01-01 00:00:01.459278973,85,1
1970-01-01 00:01:05.935317137,1970-01-01 00:00:53.737892789,65,53
1970-01-01 00:01:39.374766576,1970-01-01 00:01:12.626231287,99,72
1970-01-01 00:01:06.222732637,1970-01-01 00:00:12.534174657,66,12
1970-01-01 00:00:59.960360077,1970-01-01 00:00:44.394603219,59,44
1970-01-01 00:01:04.911875042,1970-01-01 00:00:33.322726541,64,33
1970-01-01 00:01:20.248992923,1970-01-01 00:01:18.755377226,80,78
1970-01-01 00:01:11.520406742,1970-01-01 00:01:02.528860856,71,62
1970-01-01 00:01:32.903529373,1970-01-01 00:01:10.472257054,92,70
1970-01-01 00:01:10.726128834,1970-01-01 00:00:04.573119030,70,4
1970-01-01 00:00:58.648024675,1970-01-01 00:00:40.205116191,58,40
1970-01-01 00:00:23.794113983,1970-01-01 00:00:19.767659040,23,19
1970-01-01 00:00:28.646753396,1970-01-01 00:00:18.801058001,28,18
1970-01-01 00:01:36.346528568,1970-01-01 00:00:21.965206137,96,21
1970-01-01 00:01:13.640967849,1970-01-01 00:00:56.965162073,73,56
1970-01-01 00:00:16.978153464,1970-01-01 00:00:15.473642224,16,15
1970-01-01 00:01:06.218655930,1970-01-01 00:00:28.174621919,66,28
1970-01-01 00:01:23.826261354,1970-01-01 00:00:55.852038221,83,55
1970-01-01 00:01:11.478472366,1970-01-01 00:00:10.914616634,71,10
1970-01-01 00:01:22.450557747,1970-01-01 00:00:49.232939197,82,49
1970-01-01 00:00:48.887451884,1970-01-01 00:00:36.096322805,48,36
1970-01-01 00:01:23.268470473,1970-01-01 00:00:43.270331944,83,43
1970-01-01 00:01:08.644293764,1970-01-01 00:00:55.257697570,68,55
1970-01-01 00:01:15.094943812,1970-01-01 00:00:17.931585447,75,17
